Ticker:,Buy Date:,Seg:,3M inc:,6M inc:
$HDS,        09/12/2018,        D,        --%,       --%
$HUBS,        09/12/2018,        D,        -17.54%,       4.33%
$ISRG,        09/12/2018,        L,        -7.55%,       -1.2%
$KMB,        09/12/2018,        D,        -0.47%,       1.1%
$NEWR,        09/12/2018,        D,        -23.15%,       -5.02%
$NOW,        09/12/2018,        D,        -9.54%,       18.29%
$OKE,        09/12/2018,        L,        -9.41%,       1.81%
$OKTA,        09/12/2018,        D,        -12.98%,       9.11%
$PG,        09/12/2018,        D,        12.99%,       19.82%
$PRU,        09/12/2018,        L,        -15.13%,       -2.29%
$SNA,        09/12/2018,        D,        -20.97%,       -14.25%
$SPLK,        09/12/2018,        D,        -15.6%,       -0.1%
$SQ,        09/12/2018,        D,        -31.69%,       -16.49%
$T,        09/12/2018,        D,        -11.13%,       -9.58%
$TEAM,        09/12/2018,        D,        -7.37%,       22.25%
$TMUS,        09/12/2018,        D,        -3.52%,       5.23%
$VZ,        09/12/2018,        D,        7.06%,       4.75%
$AMD,        09/11/2018,        I,        -33.59%,       -23.72%
$CY,        09/11/2018,        L,        --%,       --%
$NXPI,        09/11/2018,        I,        -15.15%,       5.26%
$OMER,        09/11/2018,        L,        -46.4%,       -36.88%
$RTN,        09/11/2018,        L,        --%,       --%
$TOL,        09/11/2018,        I,        -12.2%,       -0.52%
$ZUO,        09/11/2018,        L,        -29.24%,       -7.68%
$AVGO,        09/07/2018,        D,        -2.3%,       16.67%
$AVT,        09/07/2018,        L,        -9.8%,       -10.68%
$CTL,        09/07/2018,        L,        --%,       --%
$FIVE,        09/07/2018,        D,        -22.23%,       -12.24%
$PLAY,        09/07/2018,        D,        -6.64%,       -18.35%
$SPGI,        09/07/2018,        I,        -16.14%,       -4.62%
$UNH,        09/07/2018,        L,        3.19%,       -10.89%
$UPS,        09/07/2018,        D,        -12.16%,       -11.5%
$URBN,        09/07/2018,        L,        -12.93%,       -30.23%
$ABT,        09/06/2018,        D,        8.67%,       18.82%
$ADBE,        09/06/2018,        D,        -3.51%,       -0.91%
$AMD,        09/06/2018,        L,        -23.49%,       -15.59%
$AMGN,        09/06/2018,        L,        1.46%,       -3.74%
$ATVI,        09/06/2018,        D,        -33.09%,       -41.8%
$C,        09/06/2018,        L,        -14.33%,       -10.24%
$CGC,        09/06/2018,        D,        -40.12%,       -5.51%
$CMCSA,        09/06/2018,        I,        5.46%,       7.8%
$CRM,        09/06/2018,        D,        -4.55%,       5.47%
$DXCM,        09/06/2018,        D,        -9.33%,       2.92%
$EXC,        09/06/2018,        D,        5.73%,       9.15%
$HD,        09/06/2018,        D,        -14.54%,       -10.63%
$ISRG,        09/06/2018,        D,        -4.2%,       0.88%
$JPM,        09/06/2018,        L,        -7.81%,       -8.76%
$NVDA,        09/06/2018,        L,        -41.96%,       -42.61%
$SBUX,        09/06/2018,        D,        22.76%,       32.04%
$STZ,        09/06/2018,        D,        -8.58%,       -19.72%
$TJX,        09/06/2018,        L,        -15.99%,       -6.58%
$TTWO,        09/06/2018,        D,        -18.53%,       -32.97%
$UPS,        09/06/2018,        L,        -12.66%,       -11.1%
$WDAY,        09/06/2018,        D,        16.34%,       25.91%
$COUP,        09/05/2018,        L,        -20.66%,       20.67%
$HON,        09/05/2018,        I,        -7.99%,       -0.37%
$LULU,        09/05/2018,        F,        -12.52%,       -3.25%
$MMM,        09/05/2018,        D,        -4.55%,       -2.35%
$RH,        09/05/2018,        I,        4.27%,       15.4%
$WDAY,        09/05/2018,        D,        16.04%,       26.02%
$AAPL,        09/04/2018,        D,        -19.07%,       -22.99%
$ADBE,        09/04/2018,        D,        -4.28%,       -3.19%
$ATVI,        09/04/2018,        L,        -36.15%,       -42.74%
$C,        09/04/2018,        L,        -8.74%,       -10.71%
$CAG,        09/04/2018,        L,        -10.22%,       -35.85%
$CLH,        09/04/2018,        I,        -5.49%,       -2.03%
$CRM,        09/04/2018,        D,        -5.91%,       3.45%
$CSCO,        09/04/2018,        L,        2.12%,       7.19%
$DKS,        09/04/2018,        D,        -3.17%,       -1.12%
$LULU,        09/04/2018,        D,        -11.06%,       -6.05%
$MTN,        09/04/2018,        L,        -7.79%,       -31.99%
$NOW,        09/04/2018,        D,        -6.08%,       18.33%
$PLCE,        09/04/2018,        D,        -7.72%,       -39.28%
$RHT,        09/04/2018,        D,        --%,       --%
$SFM,        09/04/2018,        L,        -8.55%,       -15.84%
$SIG,        09/04/2018,        D,        -16.05%,       -56.43%
$SLB,        09/04/2018,        L,        -25.23%,       -26.94%
$SPLK,        09/04/2018,        D,        -14.44%,       -0.57%
$TTWO,        09/04/2018,        L,        -23.1%,       -35.0%
$VMW,        09/04/2018,        D,        7.11%,       12.8%
$WDAY,        09/04/2018,        D,        7.09%,       14.38%
$WMT,        09/04/2018,        D,        3.55%,       2.61%
$BBY,        08/24/2018,        D,        -23.79%,       -26.51%
$COST,        08/24/2018,        D,        -4.85%,       -6.13%
$CRM,        08/24/2018,        D,        -19.88%,       4.1%
$DG,        08/24/2018,        D,        -1.99%,       10.17%
$DKS,        08/24/2018,        D,        -3.44%,       5.97%
$LULU,        08/24/2018,        D,        -12.9%,       6.75%
$NTNX,        08/24/2018,        D,        -29.88%,       -6.58%
$PAHC,        08/24/2018,        D,        -33.71%,       -40.57%
$PVH,        08/24/2018,        D,        -28.74%,       -26.19%
$ULTA,        08/24/2018,        D,        25.51%,       26.75%
$ZUO,        08/24/2018,        D,        -46.29%,       -30.56%
$AMD,        08/23/2018,        F,        -15.97%,       7.45%
$BGG,        08/23/2018,        L,        --%,       --%
$DSKE,        08/23/2018,        L,        -48.05%,       -47.72%
$HD,        08/23/2018,        D,        -15.42%,       -3.91%
$LOW,        08/23/2018,        D,        -17.53%,       -1.95%
$MMM,        08/23/2018,        D,        -2.0%,       2.79%
$NVDA,        08/23/2018,        D,        -45.77%,       -41.3%
$PLCE,        08/23/2018,        D,        -9.47%,       -32.55%
$TELL,        08/23/2018,        I,        -11.14%,       20.82%
$V,        08/23/2018,        L,        -5.4%,       1.65%
$WSM,        08/23/2018,        F,        -27.86%,       -23.66%
$AMGN,        08/22/2018,        L,        -0.71%,       -5.49%
$DBX,        08/22/2018,        L,        -23.61%,       -7.44%
$EXAS,        08/22/2018,        I,        -0.9%,       31.0%
$FRPT,        08/22/2018,        D,        -8.28%,       12.68%
$HD,        08/22/2018,        D,        -15.04%,       -3.34%
$HSIC,        08/22/2018,        D,        3.3%,       -1.79%
$IDXX,        08/22/2018,        D,        -21.85%,       -14.06%
$INTU,        08/22/2018,        L,        -6.92%,       11.89%
$KSS,        08/22/2018,        D,        -18.46%,       -16.19%
$NVDA,        08/22/2018,        D,        -43.28%,       -40.4%
$SPOT,        08/22/2018,        L,        -32.1%,       -23.43%
$TGT,        08/22/2018,        D,        -19.68%,       -14.71%
$TJX,        08/22/2018,        D,        -11.46%,       -4.54%
$TTWO,        08/22/2018,        D,        -18.97%,       -27.83%
$WMT,        08/22/2018,        D,        -1.58%,       6.83%
$WSM,        08/22/2018,        D,        -18.11%,       -11.07%
$XPO,        08/22/2018,        L,        -32.34%,       -48.1%
$ZTS,        08/22/2018,        D,        -1.41%,       5.84%
$AWK,        08/21/2018,        L,        5.08%,       10.94%
$CSCO,        08/21/2018,        F,        -0.07%,       8.45%
$MGPI,        08/21/2018,        L,        -5.2%,       6.3%
$NCLH,        08/21/2018,        L,        -7.66%,       0.04%
$PETQ,        08/21/2018,        I,        -25.47%,       -19.57%
$SBUX,        08/21/2018,        F,        25.76%,       30.0%
$VLY,        08/21/2018,        L,        -16.87%,       -12.84%
$APTI,        08/20/2018,        I,        6.02%,       --%
$CVS,        08/20/2018,        D,        5.27%,       -6.35%
$D,        08/20/2018,        L,        3.68%,       2.45%
$JWN,        08/20/2018,        F,        -16.73%,       -26.49%
$KMB,        08/20/2018,        D,        -6.49%,       1.24%
$PEP,        08/20/2018,        D,        3.63%,       0.95%
$SPG,        08/20/2018,        D,        3.0%,       0.47%
$STZ,        08/20/2018,        D,        -4.69%,       -13.89%
$TWTR,        08/20/2018,        L,        -1.9%,       -2.91%
$URI,        08/20/2018,        L,        -27.13%,       -13.05%
$VTR,        08/20/2018,        D,        4.12%,       8.95%
$WMT,        08/20/2018,        F,        0.81%,       6.46%
$ADI,        08/17/2018,        D,        -5.03%,       10.4%
$EL,        08/17/2018,        D,        6.55%,       14.16%
$FL,        08/17/2018,        D,        1.38%,       14.69%
$HPQ,        08/17/2018,        D,        -1.51%,       -4.97%
$INTU,        08/17/2018,        D,        3.2%,       9.96%
$KSS,        08/17/2018,        D,        -4.21%,       -12.99%
$MDT,        08/17/2018,        D,        2.4%,       0.08%
$SPLK,        08/17/2018,        D,        -1.71%,       29.4%
$TJX,        08/17/2018,        D,        4.57%,       -0.57%
$URBN,        08/17/2018,        D,        -18.53%,       -33.93%
$VMW,        08/17/2018,        D,        4.54%,       10.7%
$AAPL,        08/16/2018,        D,        -12.43%,       -19.89%
$AEP,        08/16/2018,        I,        5.24%,       11.0%
$COST,        08/16/2018,        D,        4.53%,       -5.06%
$CRM,        08/16/2018,        D,        -11.24%,       11.71%
$DPZ,        08/16/2018,        D,        -7.51%,       -0.18%
$EBIX,        08/16/2018,        L,        -34.83%,       -25.96%
$IAC,        08/16/2018,        F,        -2.43%,       20.13%
$LRCX,        08/16/2018,        L,        -18.1%,       2.85%
$MPC,        08/16/2018,        L,        -16.76%,       -19.32%
$NFLX,        08/16/2018,        D,        -11.07%,       11.64%
$NS,        08/16/2018,        L,        -12.46%,       -5.98%
$NTNX,        08/16/2018,        L,        -25.55%,       -2.73%
$RDS.A,        08/16/2018,        L,        --%,       --%
$SNE,        08/16/2018,        L,        -5.01%,       -17.76%
$SRPT,        08/16/2018,        L,        -13.57%,       2.57%
$URI,        08/16/2018,        L,        -19.67%,       -11.8%
$VMW,        08/16/2018,        L,        0.24%,       8.83%
$WMT,        08/16/2018,        D,        2.93%,       -1.69%
$AAPL,        08/15/2018,        D,        -8.57%,       -19.41%
$AVAV,        08/15/2018,        L,        17.54%,       -5.33%
$CSX,        08/15/2018,        L,        -3.94%,       -5.4%
$GS,        08/15/2018,        D,        -10.56%,       -16.54%
$M,        08/15/2018,        D,        1.82%,       -28.85%
$NSC,        08/15/2018,        L,        -2.93%,       2.96%
$PNK,        08/15/2018,        L,        --%,       --%
$POST,        08/15/2018,        F,        -2.85%,       6.32%
$PX,        08/15/2018,        L,        --%,       --%
$TPR,        08/15/2018,        L,        -21.07%,       -33.45%
$TWLO,        08/15/2018,        I,        14.03%,       55.1%
$UNP,        08/15/2018,        L,        -0.26%,       10.32%
$AAP,        08/14/2018,        D,        7.0%,       5.76%
$AZPN,        08/14/2018,        L,        -24.58%,       -9.6%
$CVS,        08/14/2018,        F,        12.55%,       -8.8%
$DDD,        08/14/2018,        L,        -32.74%,       -31.63%
$HPQ,        08/14/2018,        L,        -0.66%,       -5.34%
$JNJ,        08/14/2018,        L,        12.45%,       1.93%
$LUV,        08/14/2018,        L,        -12.18%,       -1.37%
$TPR,        08/14/2018,        I,        -22.37%,       -34.82%
$UAL,        08/14/2018,        L,        11.98%,       9.47%
$AAPL,        08/13/2018,        D,        -7.04%,       -18.88%
$ABT,        08/13/2018,        D,        11.24%,       15.94%
$BAX,        08/13/2018,        D,        -12.94%,       1.44%
$BCO,        08/13/2018,        I,        -13.64%,       -0.8%
$BURL,        08/13/2018,        D,        7.65%,       4.75%
$CNC,        08/13/2018,        D,        -1.38%,       -11.19%
$DBX,        08/13/2018,        F,        -16.53%,       -13.75%
$EXPE,        08/13/2018,        F,        -7.03%,       -3.7%
$ISRG,        08/13/2018,        D,        -3.14%,       1.75%
$KSS,        08/13/2018,        D,        5.67%,       -15.77%
$MTW,        08/13/2018,        L,        -18.43%,       -30.35%
$NCLH,        08/13/2018,        L,        -5.06%,       1.41%
$RL,        08/13/2018,        D,        -11.4%,       -8.06%
$TMUS,        08/13/2018,        D,        3.33%,       4.17%
$TTWO,        08/13/2018,        D,        -14.89%,       -27.06%
$UNH,        08/13/2018,        D,        4.4%,       -1.44%
$VZ,        08/13/2018,        D,        12.45%,       3.5%
$AAXN,        08/09/2018,        L,        -14.55%,       -11.51%
$ABBV,        08/09/2018,        L,        -8.91%,       -16.53%
$AEP,        08/09/2018,        L,        5.85%,       11.31%
$CTL,        08/09/2018,        D,        --%,       --%
$CYBR,        08/09/2018,        I,        2.59%,       28.2%
$DWDP,        08/09/2018,        D,        --%,       --%
$ED,        08/09/2018,        L,        -0.87%,       -1.72%
$GDOT,        08/09/2018,        L,        3.13%,       -10.11%
$ISRG,        08/09/2018,        L,        4.4%,       0.04%
$KORS,        08/09/2018,        D,        --%,       --%
$MGA,        08/09/2018,        I,        -7.93%,       -2.51%
$ROKU,        08/09/2018,        D,        2.69%,       -15.98%
$SHW,        08/09/2018,        L,        -6.59%,       -5.0%
$SPOT,        08/09/2018,        D,        -22.21%,       -25.61%
$VIAB,        08/09/2018,        D,        --%,       --%
$WWE,        08/09/2018,        F,        -4.78%,       3.35%
